424.768,0.000,0.000,1.1280
424.780,0.000,0.000,1.1840
424.792,0.000,0.000,1.1800
424.804,0.000,0.000,1.1480
424.816,0.000,0.000,1.1000
424.828,0.000,0.000,1.0520
424.840,0.000,0.000,1.0560
424.852,0.000,0.000,1.1040
424.864,0.000,0.000,1.1560
424.876,0.000,0.000,1.1840
424.888,0.000,0.000,1.1640
424.900,0.000,0.000,1.1200
424.912,0.000,0.000,1.0800
424.924,0.000,0.000,1.0600
424.936,0.000,0.000,1.0720
424.948,0.000,0.000,1.1080
424.960,0.000,0.000,1.1560
424.972,0.000,0.000,1.1880
424.984,0.000,0.000,1.1840
424.996,0.000,0.000,1.1160
425.008,0.000,0.000,1.0800
425.020,0.000,0.000,1.0520
425.032,0.000,0.000,1.0480
425.044,0.000,0.000,1.1240
425.056,0.000,0.000,1.1680
425.068,0.000,0.000,1.1920
425.080,0.000,0.000,1.1800
425.092,0.000,0.000,1.1480
425.104,0.000,0.000,1.0680
425.116,0.000,0.000,1.0360
425.128,0.000,0.000,1.0520
425.140,0.000,0.000,1.0880
425.152,0.000,0.000,1.1800
425.164,0.000,0.000,1.1840
425.176,0.000,0.000,1.1760
425.188,0.000,0.000,1.1400
425.200,0.000,0.000,1.0960
425.212,0.000,0.000,1.0440
425.224,0.000,0.000,1.0560
425.236,0.000,0.000,1.0960
425.248,0.000,0.000,1.1480
425.260,0.000,0.000,1.1840
425.272,0.000,0.000,1.1640
425.284,0.000,0.000,1.1240
425.296,0.000,0.000,1.0880
425.308,0.000,0.000,1.0560
425.320,0.000,0.000,1.0680
425.332,0.000,0.000,1.1080
425.344,0.000,0.000,1.1520
425.356,0.000,0.000,1.1880
425.368,0.000,0.000,1.1560
425.380,0.000,0.000,1.1120
425.392,0.000,0.000,1.0760
425.404,0.000,0.000,1.0480
425.416,0.000,0.000,1.0520
425.428,0.000,0.000,1.1280
425.440,0.000,0.000,1.1760
425.452,0.000,0.000,1.1880
425.464,0.000,0.000,1.1680
425.476,0.000,0.000,1.0920
425.488,0.000,0.000,1.0560
425.500,0.000,0.000,1.0520
425.512,0.000,0.000,1.0840
425.524,0.000,0.000,1.1400
425.536,0.000,0.000,1.1840
425.548,0.000,0.000,1.1520
425.560,0.000,0.000,1.1000
425.572,0.000,0.000,1.0600
425.584,0.000,0.000,1.0800
425.596,0.000,0.000,1.1400
425.608,0.000,0.000,1.1920
425.620,0.000,0.000,1.1840
425.632,0.000,0.000,1.1360
425.644,0.000,0.000,1.0480
425.656,0.000,0.000,1.0600
425.668,0.000,0.000,1.1000
425.680,0.000,0.000,1.1640
425.692,0.000,0.000,1.1640
425.704,0.000,0.000,1.1240
425.716,0.000,0.000,1.0640
425.728,0.000,0.000,1.0440
425.740,0.000,0.000,1.0720
425.752,0.000,0.000,1.1880
425.764,0.000,0.000,1.1840
425.776,0.000,0.000,1.1320
425.788,0.000,0.000,1.0720
425.800,0.000,0.000,1.0600
425.812,0.000,0.000,1.1280
425.824,0.000,0.000,1.1920
425.836,0.000,0.000,1.1880
425.848,0.000,0.000,1.1400
425.860,0.000,0.000,1.0440
425.872,0.000,0.000,1.0560
425.884,0.000,0.000,1.1240
425.896,0.000,0.000,1.1880
425.908,0.000,0.000,1.1440
425.920,0.000,0.000,1.0880
425.932,0.000,0.000,1.0440
425.944,0.000,0.000,1.0520
425.956,0.000,0.000,1.1040
425.968,0.000,0.000,1.1920
425.980,0.000,0.000,1.1600
425.992,0.000,0.000,1.1080
426.004,0.000,0.000,1.0640
426.016,0.000,0.000,1.0800
426.028,0.000,0.000,1.1360
426.040,0.000,0.000,1.1920
426.052,0.000,0.000,1.1800
426.064,0.000,0.000,1.1440
426.076,0.000,0.000,1.0520
426.088,0.000,0.000,1.0400
426.100,0.000,0.000,1.0920
426.112,0.000,0.000,1.1560
426.124,0.000,0.000,1.1720
426.136,0.000,0.000,1.1320
426.148,0.000,0.000,1.0760
426.160,0.000,0.000,1.0520
426.172,0.000,0.000,1.0520
426.184,0.000,0.000,1.1680
426.196,0.000,0.000,1.1920
426.208,0.000,0.000,1.1640
426.220,0.000,0.000,1.1120
426.232,0.000,0.000,1.0480
426.244,0.000,0.000,1.0680
426.256,0.000,0.000,1.1280
426.268,0.000,0.000,1.1840
426.280,0.000,0.000,1.1920
426.292,0.000,0.000,1.1040
426.304,0.000,0.000,1.0560
426.316,0.000,0.000,1.0440
426.328,0.000,0.000,1.0880
426.340,0.000,0.000,1.1920
426.352,0.000,0.000,1.1760
426.364,0.000,0.000,1.1320
426.376,0.000,0.000,1.0800
426.388,0.000,0.000,1.0520
426.400,0.000,0.000,1.1040
426.412,0.000,0.000,1.1680
426.424,0.000,0.000,1.1960
426.436,0.000,0.000,1.1600
426.448,0.000,0.000,1.0560
426.460,0.000,0.000,1.0440
426.472,0.000,0.000,1.0760
426.484,0.000,0.000,1.1480
426.496,0.000,0.000,1.1960
426.508,0.000,0.000,1.1240
426.520,0.000,0.000,1.0680
